ONS,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,Region,LA,ONS
E07000068,20.0,25.0,25.0,31.0,48.0,19.0,32.0,33.0,49.0,36.0,36.0,34.0,46.0,-,-,-,Brentwood,22UD,E07000068
,,,,,,,,,,,,,,-,-,-,Bridgnorth,39UB,
E07000144,40.0,30.0,40.0,44.0,49.0,38.0,30.0,45.0,41.0,42.0,38.0,47.0,50.0,-,-,-,Broadland,33UC,E07000144
E07000234,25.0,30.0,25.0,32.0,19.0,17.0,37.0,29.0,22.0,19.0,30.0,31.0,25.0,-,-,-,Bromsgrove,47UB,E07000234
E07000095,50.0,50.0,55.0,56.0,103.0,50.0,74.0,69.0,58.0,62.0,85.0,76.0,61.0,-,-,-,Broxbourne,26UB,E07000095
E07000172,60.0,60.0,50.0,89.0,53.0,84.0,82.0,72.0,71.0,49.0,64.0,70.0,42.0,-,-,-,Broxtowe,37UD,E07000172
E07000117,15.0,30.0,40.0,29.0,43.0,24.0,30.0,27.0,45.0,39.0,33.0,43.0,39.0,-,-,-,Burnley,30UD,E07000117
E08000002,130.0,115.0,125.0,125.0,129.0,109.0,146.0,131.0,136.0,99.0,99.0,118.0,126.0,-,-,-,Bury,00BM,E08000002
E08000033,140.0,90.0,110.0,108.0,127.0,94.0,125.0,126.0,155.0,71.0,85.0,108.0,121.0,-,-,-,Calderdale,00CY,E08000033
E07000008,90.0,65.0,70.0,86.0,68.0,63.0,85.0,80.0,75.0,99.0,93.0,66.0,87.0,-,-,-,Cambridge,12UB,E07000008
E07000192,45.0,30.0,40.0,44.0,52.0,37.0,43.0,46.0,52.0,55.0,56.0,45.0,31.0,-,-,-,Cannock Chase,41UB,E07000192
E07000106,50.0,55.0,45.0,55.0,47.0,76.0,58.0,73.0,49.0,53.0,65.0,63.0,85.0,-,-,-,Canterbury,29UC,E07000106
,,,,,,,,,,,,,,-,-,-,Caradon,15UB,
