ONS,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,Region,LA,ONS
E06000027,150000.0,162750.0,162000.0,157500.0,160000.0,158000.0,-,-,-,-,-,-,-,-,-,-,Torbay UA,00HH,E06000027
E09000030,277000.0,312500.0,310000.0,312500.0,300000.0,325000.0,-,-,-,-,-,-,-,-,-,-,Tower Hamlets,00BG,E09000030
,120000.0,120000.0,125000.0,125000.0,121998.0,125000.0,-,-,-,-,-,-,-,-,-,-,Tyne and Wear (Met County),2D,
E09000031,229505.0,250000.0,247500.0,245000.0,245000.0,250000.0,-,-,-,-,-,-,-,-,-,-,Waltham Forest,00BH,E09000031
E09000032,390000.0,404997.0,435000.0,427500.0,415000.0,450000.0,-,-,-,-,-,-,-,-,-,-,Wandsworth,00BJ,E09000032
E06000007,145500.0,146998.0,152000.0,145000.0,146500.0,154995.0,-,-,-,-,-,-,-,-,-,-,Warrington UA,00EU,E06000007
,175000.0,180000.0,182000.0,180000.0,172500.0,182000.0,-,-,-,-,-,-,-,-,-,-,Warwickshire,44,
E06000037,227500.0,246000.0,249000.0,265000.0,248000.0,242000.0,-,-,-,-,-,-,-,-,-,-,West Berkshire UA,00MB,E06000037
,126500.0,125000.0,130000.0,130000.0,125250.0,129950.0,-,-,-,-,-,-,-,-,-,-,West Midlands (Met County),2E,
,215000.0,230000.0,238000.0,235000.0,235000.0,235000.0,-,-,-,-,-,-,-,-,-,-,West Sussex,45,
,124995.0,125000.0,127125.0,125000.0,123428.0,125000.0,-,-,-,-,-,-,-,-,-,-,West Yorkshire (Met County),2F,
E09000033,555375.0,650000.0,630000.0,723000.0,695000.0,748500.0,-,-,-,-,-,-,-,-,-,-,Westminster,00BK,E09000033
,,,,,,,-,-,-,-,-,-,-,-,-,-,Wiltshire (pre-2009),46,
E06000054,190000.0,200000.0,209000.0,200000.0,195000.0,202250.0,-,-,-,-,-,-,-,-,-,-,Wiltshire UA,00HY,E06000054
E06000040,305000.0,338500.0,345000.0,330000.0,325000.0,338975.0,-,-,-,-,-,-,-,-,-,-,Windsor and Maidenhead UA,00ME,E06000040
