ONS,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,Region,LA,ONS
E07000004,258014.0,268040.0,273897.0,260499.0,260918.0,270383.0,-,-,-,-,-,-,-,-,-,-,Aylesbury Vale,11UB,E07000004
E07000200,230539.0,238502.0,233155.0,238295.0,231341.0,227867.0,-,-,-,-,-,-,-,-,-,-,Babergh,42UB,E07000200
E08000016,113996.0,120168.0,122978.0,120173.0,115316.0,116031.0,-,-,-,-,-,-,-,-,-,-,Barnsley,00CC,E08000016
E07000027,112487.0,113779.0,115979.0,115492.0,112958.0,111190.0,-,-,-,-,-,-,-,-,-,-,Barrow-in-Furness,16UC,E07000027
E07000066,216907.0,215714.0,235445.0,217287.0,204309.0,235295.0,-,-,-,-,-,-,-,-,-,-,Basildon,22UB,E07000066
E07000084,246572.0,259302.0,259885.0,253337.0,241393.0,259516.0,-,-,-,-,-,-,-,-,-,-,Basingstoke and Deane,24UB,E07000084
E07000171,122735.0,134857.0,146401.0,147088.0,139274.0,142996.0,-,-,-,-,-,-,-,-,-,-,Bassetlaw,37UC,E07000171
E06000055,,,,,,,-,-,-,-,-,-,-,-,-,-,Bedford,09UD,E06000055
,,,,,,,-,-,-,-,-,-,-,-,-,-,Berwick-upon-Tweed,35UC,
E08000025,153397.0,150991.0,157581.0,158863.0,156100.0,156144.0,-,-,-,-,-,-,-,-,-,-,Birmingham,00CN,E08000025
E07000129,164582.0,169131.0,177682.0,185737.0,175169.0,182318.0,-,-,-,-,-,-,-,-,-,-,Blaby,31UB,E07000129
,,,,,,,-,-,-,-,-,-,-,-,-,-,Blyth Valley,35UD,
E07000033,105904.0,108406.0,114812.0,107239.0,99426.0,106657.0,-,-,-,-,-,-,-,-,-,-,Bolsover,17UC,E07000033
E08000001,118993.0,120770.0,126961.0,131279.0,128618.0,126494.0,-,-,-,-,-,-,-,-,-,-,Bolton,00BL,E08000001
E07000136,131707.0,136679.0,138348.0,132197.0,125361.0,130074.0,-,-,-,-,-,-,-,-,-,-,Boston,32UB,E07000136
E08000032,130491.0,141972.0,149148.0,141784.0,135921.0,142129.0,-,-,-,-,-,-,-,-,-,-,Bradford,00CX,E08000032
E07000067,200811.0,216754.0,230558.0,221016.0,215576.0,215851.0,-,-,-,-,-,-,-,-,-,-,Braintree,22UC,E07000067
E07000143,170432.0,176226.0,176991.0,177289.0,172880.0,175901.0,-,-,-,-,-,-,-,-,-,-,Breckland,33UB,E07000143
E07000068,317189.0,363601.0,340732.0,360616.0,323067.0,353243.0,-,-,-,-,-,-,-,-,-,-,Brentwood,22UD,E07000068
,,,,,,,-,-,-,-,-,-,-,-,-,-,Bridgnorth,39UB,
E07000144,189089.0,196404.0,199879.0,202569.0,215393.0,195527.0,-,-,-,-,-,-,-,-,-,-,Broadland,33UC,E07000144
